sequence,label
"[0.13025858976463647, 0.09182651237337855, 0.09184089800714504, 0.7926316941506496]",0
"[0.09344218123332153, 0.09344319660585915, 0.09345755663105239, 0.16735212618855386]",0
"[0.9463370316786621, 0.9463370917828313, 0.9463379418130897, 0.9463370316786623]",1
"[0.012245308746393097, 0.012246415061916094, 0.014666408957031186, 0.19135904990574135]",0
"[0.12477075347105886, 0.10732405638618274, 0.06785198165482866, 0.12474691279207635]",0
"[0.0918355754771896, 0.09183659264917489, 0.07217235142548842, 0.18538975990036197]",0
"[0.10795587458330813, 0.10795687370006445, 0.10797100382596407, 0.10795475455140965]",0
"[0.08030724715039884, 0.08030827723446514, 0.10217333703684266, 0.7757614536862012]",0
"[0.9144265228673712, 0.914426618712288, 0.9144279742102629, 0.9144265228673715]",1
"[0.0006449783689839487, 0.0006460976772324491, 0.0006619276254062447, 0.1272052228047455]",0
"[0.3404794568549312, 0.34048019553814995, 0.34049064245220106, 0.34047945685493125]",1
"[0.8851856900884537, 0.8851858186839993, 0.8851876373615825, 0.8851856900884539]",1
"[0.0033725760509659315, 0.003373692304221444, 0.003389479046798619, 0.003372576050965932]",0
"[0.6898106858083318, 0.6898110332298693, 0.6898159466797058, 0.6898106858083319]",1
"[0.0010209890777689349, 0.047254732889491856, 0.047269824548378796, 0.04725366578440155]",0
"[0.6075659434780702, 0.6075663830162394, 0.6075725992363432, 0.6075659434780704]",1
"[0.6164233157360322, 0.616423745353673, 0.6164298212715411, 0.6164233157360323]",1
"[0.9821631720071388, 0.9821631919849328, 0.9821634745232265, 0.982163172007139]",1
"[0.8734283952406964, 0.8734285370047725, 0.8734305419198429, 0.8734283952406966]",1
"[0.6516689595319675, 0.6516693496734072, 0.6516748672944713, 0.6516689595319676]",1
"[0.1582049856779921, 0.15820592851420415, 0.1613768990618772, 0.16136267560900136]",0
"[0.09689763964477709, 0.06858891659275798, 0.06860367031428202, 0.1541485501507083]",0
"[0.1774154527920955, 0.03859913607236294, 0.03861436483748293, 0.1773906520857714]",0
"[0.018354282729972148, 0.018355382203257085, 0.01837093163313241, 0.09248151387351514]",0
"[0.022696006382261765, 0.04389496096613203, 0.043910105844419324, 0.1931005395033651]",0
"[0.9315639709418924, 0.9315640475923422, 0.9315651316303164, 0.9315639709418926]",1
"[0.09104067283836244, 0.09104169090066305, 0.0910560889661449, 0.09104067283836245]",0
"[0.02856817362158474, 0.036639402454051145, 0.036654662261709256, 0.1520838513480864]",0
"[0.08361358131479585, 0.08361460769566656, 0.07738857151634386, 0.08360302101403849]",0
"[0.8399074405639072, 0.8399076198724799, 0.8399101557649945, 0.8399074405639074]",1
"[0.03179754559409852, 0.03179863001051709, 0.031813966496894046, 0.08275835695800618]",0
"[0.0696347831986255, 0.12624649410407868, 0.1315058349472186, 0.13148470468438941]",0
"[0.23345560881573907, 0.23345646736894723, 0.2334686095583821, 0.2334556088157391]",1
"[0.38186623555038846, 0.3818669278791468, 0.3818767192198054, 0.38186623555038857]",1
"[0.9050454556945782, 0.9050455620465777, 0.905047066142202, 0.9050454556945784]",1
"[0.22837786420157244, 0.22837872844201018, 0.22839095106375626, 0.2283778642015725]",1
"[0.07697643228879159, 0.0769774661034726, 0.07699208694884165, 0.0769764322887916]",0
"[0.46887479355412043, 0.4688753884306275, 0.46888380154139375, 0.4688747935541205]",1
"[0.9883843091851255, 0.9883843221950553, 0.9883845061895113, 0.9883843091851258]",1
"[0.05982906393174078, 0.05983011695199981, 0.15081613740190286, 0.7864364777108854]",0
"[0.29045499215817666, 0.2904557868703288, 0.2904670261801416, 0.2904549921581767]",1
"[0.8245449230394082, 0.8245451195544711, 0.8245478987917941, 0.8245449230394083]",1
"[0.06095213591683091, 0.060953187679214905, 0.060968062352078294, 0.7888842274227972]",0
"[0.21655848758572643, 0.21655936506422815, 0.21657177490684693, 0.2165584875857265]",1
"[0.09985292381127014, 0.07499965199047846, 0.005989508999143671, 0.16623513437662707]",0
"[0.3859249111414693, 0.3859255989243866, 0.3859353259749552, 0.3859249111414694]",1
"[0.035358767017684666, 0.035359847445426106, 0.03537512752146905, 0.7788420214207703]",0
"[0.32964426826876025, 0.32964501908772226, 0.32965563763294553, 0.3296442682687603]",1
"[0.09972444015205553, 0.09972544848827065, 0.0997397090014477, 0.8062036006785475]",0
"[0.9756237857654185, 0.9756238130675257, 0.9756241991907747, 0.9756237857654187]",1
"[0.36479470935332237, 0.36479542080271316, 0.36480548255915907, 0.3647947093533224]",1
"[0.6860089775356802, 0.6860093292152474, 0.6860143028847693, 0.6860089775356802]",1
"[0.2160104719782419, 0.21601135007053793, 0.2160237685938142, 0.21601047197824197]",1
"[0.8433230578406873, 0.8433232333236639, 0.8433257151122381, 0.8433230578406875]",1
"[0.3170349491553519, 0.3170357140971377, 0.31704653237605296, 0.31703494915535196]",1
"[0.0035317805851110638, 0.003532896660052619, 0.0035486808808037466, 0.7952245679956967]",0
"[0.18027921435202474, 0.09333807372969725, 0.09335243542005604, 0.1802579337459531]",0
"[0.704133813731015, 0.7041341451102103, 0.704138831679341, 0.7041338137310151]",1
"[0.47199376238235263, 0.47199435376551907, 0.4720027174713053, 0.47199376238235274]",1
"[0.06003914991498958, 0.09418593692723434, 0.03815291952163289, 0.7844333806626814]",0
"[0.4019754482607664, 0.40197611806659034, 0.40198559087400687, 0.40197544826076653]",1
"[0.17564500236966749, 0.1756459256725264, 0.17565898359149096, 0.8069916231214267]",0
"[0.7411843089291182, 0.7411845988106236, 0.7411886984938066, 0.7411843089291184]",1
"[0.5013569986473214, 0.5013575571427635, 0.5013654557300501, 0.5013569986473215]",1
"[0.2615045676500867, 0.2615053947876014, 0.26151709267690765, 0.26150456765008673]",1
"[0.09318793399236011, 0.09318894964966243, 0.09320331370217384, 0.7956005787044816]",0
"[0.4133389718939195, 0.4133396289722487, 0.4133489217795789, 0.4133389718939196]",1
"[0.018168997453047463, 0.018170097133857584, 0.018185649498682222, 0.14402554184743183]",0
"[0.917820059515295, 0.9178201515593468, 0.9178214533031421, 0.9178200595152952]",1
"[0.012208347693742317, 0.012209454050662826, 0.04020318314066978, 0.13834410003996914]",0
"[0.15989431379005672, 0.031489501552762485, 0.03150484293579062, 0.1598672730199356]",0
"[0.11177422332988043, 0.11177521816996915, 0.10795084359371819, 0.11176446305190775]",0
"[0.019960888486104084, 0.02143082634740887, 0.032522614660520886, 0.19125200685715532]",0
"[0.9602534280176299, 0.9602534725350087, 0.9602541021272566, 0.9602534280176301]",1
"[0.34270544025093835, 0.34270617644098744, 0.34271658809509487, 0.34270544025093835]",1
"[0.21765467880525236, 0.21765555505598633, 0.2176679475347556, 0.2176546788052524]",1
"[0.002425029064827766, 0.0024261463793649398, 0.002441948131242472, 0.783928566285568]",0
"[0.08695591650450205, 0.08893203318042783, 0.08894646466327291, 0.15753568661635484]",0
"[0.009413708102406756, 0.009414817589409246, 0.009430508639459528, 0.009413708102406758]",0
"[0.8357954834553688, 0.8357956673694593, 0.835798268396052, 0.835795483455369]",1
"[0.006306259602273473, 0.006307372569713508, 0.006323112842259943, 0.06195520448422372]",0
"[0.09758437920311971, 0.0462889464655753, 0.046304053422695425, 0.7738967605797415]",0
"[0.0663434894625799, 0.06634453518648271, 0.06635932445941777, 0.06634348946257991]",0
"[0.610558348701771, 0.6105587848883547, 0.6105649537082668, 0.6105583487017711]",1
"[0.754907099754201, 0.75490737426576, 0.7549112565776758, 0.7549070997542012]",1
"[0.23173779989254092, 0.23173866036974772, 0.23175082976955894, 0.23173779989254098]",1
"[0.6727761206639165, 0.672776487164689, 0.6727816704448436, 0.6727761206639166]",1
"[0.5282884856560714, 0.5282890139874228, 0.5282964859755185, 0.5282884856560716]",1
"[0.6899670102604522, 0.6899673575069015, 0.689972268480533, 0.6899670102604523]",1
"[0.040272666965555176, 0.0402737418895781, 0.04028894412863636, 0.8084115035596215]",0
"[0.087846981882044, 0.07776900776005233, 0.07778361606725709, 0.12604678981257386]",0
"[0.3913847466375842, 0.3913854283053185, 0.3913950688711934, 0.3913847466375843]",1
"[0.22446879287122096, 0.22446966148993838, 0.2244819460320183, 0.224468792871221]",1
"[0.26045349771561493, 0.26045432603036023, 0.26046604056878736, 0.260453497715615]",1
"[0.577426685111992, 0.577427158407054, 0.5774338520379755, 0.577426685111992]",1
"[0.4392880309231207, 0.4392886589377086, 0.43929754070766897, 0.4392880309231208]",1
"[0.006032011791695828, 0.006033125066301814, 0.006048869682978748, 0.7921606407350483]",0
"[0.304246904951853, 0.30424768421664017, 0.3042587050602823, 0.3042469049518531]",1
"[0.4456547722479136, 0.4456553931315561, 0.44566417405128506, 0.4456547722479137]",1
"[0.012616359313913259, 0.012617465213848251, 0.05090794645954321, 0.17554851962183884]",0
"[0.8025924578331991, 0.7712686219094955, 0.1532352052695647, 0.802563497008395]",0
"[0.9040439871727547, 0.9040440946464297, 0.9040456146054803, 0.9040439871727549]",1
"[0.2724820002873682, 0.272482815129822, 0.2724943391347868, 0.2724797602235712]",1
"[0.8253220651724161, 0.8253222608170561, 0.8253250277443197, 0.8253220651724164]",1
"[0.2735615510329734, 0.2735623646662973, 0.2735738715710005, 0.27356155103297347]",1
"[0.023104498016103498, 0.0019568535395128412, 0.001972662725074593, 0.1541576704104533]",0
"[0.38249201337254085, 0.38249270500040883, 0.38250248642864365, 0.38249201337254096]",1
"[0.0001432040784521543, 0.002811116912158717, 0.0028269125660327606, 0.797331668005905]",0
"[0.06422806921541126, 0.06422911730864958, 0.06424394009018984, 0.06422806921541127]",0
"[0.07565415463032388, 0.07565518992599639, 0.07566983171646137, 0.07565271458931151]",0
"[0.10370135341454526, 0.028058047668184205, 0.028073443406068037, 0.10367207258062712]",0
"[0.09188581690806555, 0.0878726441955452, 0.0556678412935317, 0.8067404159670469]",0
"[0.03465026683959959, 0.052336471925871896, 0.05235148308908518, 0.14100961595386238]",0
"[0.03303118072802713, 0.03303226376273655, 0.033047580708129756, 0.10326438096957004]",0
"[0.6345598322640229, 0.6345602415682094, 0.6345660302006679, 0.634559832264023]",1
"[0.145695349403551, 0.139481736220303, 0.011803335974430425, 0.14567086870634077]",0
"[0.9388694590021923, 0.9388695274702717, 0.9388704957881115, 0.9388694590021925]",1
"[0.06031323772101029, 0.029235519883824026, 0.029250896970333097, 0.10391175940690793]",0
"[0.7362572886075796, 0.7362575840074985, 0.7362617617354953, 0.7362572886075797]",1
"[0.37355143874497543, 0.373552140386561, 0.3735620634349708, 0.3735514387449755]",1
"[0.08516770557625482, 0.08516873021645874, 0.0851832213107095, 0.7747649453056424]",0
"[0.021868622818377866, 0.02186971835549421, 0.0730357213715102, 0.7760873829686671]",0
"[0.8139886223959658, 0.813988830734409, 0.8139917771852733, 0.813988622395966]",1
"[0.012175546759571712, 0.06055557680058127, 0.060570457771673525, 0.06054748439235551]",0
"[0.147850930794509, 0.14785188522757983, 0.14786538340921687, 0.14785093079450903]",0
"[0.8719633935174473, 0.8719635369223703, 0.8719655650433094, 0.8719633935174476]",1
"[0.7433960519195586, 0.743396339323844, 0.7434004039726538, 0.7433960519195587]",1
"[0.35263548305855746, 0.35263620812665436, 0.35264646248724785, 0.3526354830585575]",1
"[0.691555535501651, 0.6915558809689034, 0.6915607667800333, 0.6915555355016512]",1
"[0.01582813078516476, 0.015829233087817286, 0.01990326928566217, 0.7965895668708647]",0
"[0.8317374478825157, 0.8317376363417304, 0.8317403016482751, 0.8317374478825159]",1
"[0.02180782108674455, 0.021808916691960695, 0.02608222046717978, 0.8090505617599991]",0
"[0.10572061092299909, 0.12949458297179012, 0.0814540583507522, 0.12947808753593304]",0
"[0.3103683592908726, 0.3103691316994433, 0.3103800555782403, 0.31036835929087264]",1
"[0.8279477399516338, 0.8279479326554375, 0.8279506579915801, 0.8279477399516341]",1
"[0.31758088470359636, 0.31758164903391756, 0.3175924586651238, 0.3175808847035964]",1
"[0.2533297748319872, 0.2533306111255204, 0.2533424385048916, 0.25332977483198726]",1
"[0.009425068425948771, 0.00942617790022735, 0.07780809634926994, 0.07779245552913348]",0
"[0.0301136576369695, 0.030114743939394187, 0.030130107098833778, 0.781811705997387]",0
"[0.10509339305983435, 0.10509439538265768, 0.1051085708507362, 0.10509339305983437]",0
"[0.020407621209052033, 0.020408718382534947, 0.020424235287190506, 0.020407621209052037]",0
"[0.08178584926098696, 0.00953290082016644, 0.009548589999756798, 0.7750737541005169]",0
"[0.24146111681260682, 0.2414619663994007, 0.2414739817802701, 0.24146111681260685]",1
"[0.13691685939215548, 0.07358249321701443, 0.0735971678393735, 0.14468156053084394]",0
"[0.9484986932427836, 0.9484987509258255, 0.9484995667150086, 0.9484986932427837]",1
"[0.8402964116418036, 0.8402965905147166, 0.8402991202458653, 0.8402964116418038]",1
"[0.5768426684791983, 0.576843142428377, 0.576849845310218, 0.5768426684791984]",1
"[0.3823747300323113, 0.3823754217915402, 0.38238520507756246, 0.3823747300323114]",1
"[0.48097945829497224, 0.48098003961388386, 0.48098826098476655, 0.48097945829497235]",1
"[0.05829830033559356, 0.058299355070354726, 0.027957762073419084, 0.1567827051714433]",0
"[0.7447584907218158, 0.7447587766001279, 0.7447628196676827, 0.7447584907218159]",1
"[0.07997155758996016, 0.07997258805000906, 0.07998716145209993, 0.19083087486331615]",0
"[0.870173262534517, 0.8701734079444414, 0.8701754644213502, 0.8701732625345172]",1
"[0.5132542974823923, 0.5132548426524951, 0.5132625527846081, 0.5132542974823924]",1
"[0.02045338251233395, 0.01713070869618993, 0.017146277525117087, 0.14951513819113568]",0
"[0.42577036594002193, 0.42577100909480886, 0.42578010498680946, 0.42577036594002204]",1
"[0.015706207312784267, 0.015707309751994816, 0.01572290112782099, 0.8006842434872548]",0
"[0.04037490987743331, 0.017916490195171744, 0.017932046577176567, 0.16587032398682716]",0
"[0.11845073347688942, 0.11845172083908218, 0.0004032046449175094, 0.8035308845595924]",0
"[0.3504944620822801, 0.35049518954838604, 0.35050547782310454, 0.35049446208228013]",1
"[0.02801407784093691, 0.028015166494955307, 0.028030562912084746, 0.8059157524806309]",0
"[0.13646804660996745, 0.11578924799382513, 0.1158032540534867, 0.16556999543346995]",0
"[0.5437729266529511, 0.543773437641254, 0.5437806643532535, 0.5437729266529512]",1
"[0.134463829529865, 0.11844324060706302, 0.1184572046269973, 0.8046299558611432]",0
"[0.061502871601783214, 0.00917065090900887, 0.009186345826703924, 0.1725090730584007]",0
"[0.8668048466020312, 0.8668049957846847, 0.8668071056178568, 0.8668048466020314]",1
"[0.4492263939677002, 0.4492270108510169, 0.44923573519566945, 0.4492263939677003]",1
"[0.0617617589748956, 0.0169815846161551, 0.016997155807234897, 0.061735838236672995]",0
"[0.003157689931009235, 0.02238621248677364, 0.014756329992921518, 0.12018390283755284]",0
"[0.6380952929539433, 0.6380956982983056, 0.6381014309284844, 0.6380952929539434]",1
"[0.9122925420915987, 0.9122926403266395, 0.9122940296272214, 0.9122925420915989]",1
"[0.3370849601796659, 0.3370857026648249, 0.33709620334826257, 0.33708496017966594]",1
"[0.7496680705466492, 0.7496683509260814, 0.749672316225083, 0.7496680705466493]",1
"[0.07323136562929312, 0.016048599089671097, 0.016064185059411883, 0.13687349815722752]",0
"[0.6322799273323304, 0.6322790591550586, 0.6322848839218628, 0.632278647295875]",1
"[0.021619495723238197, 0.02162059153938452, 0.006823598607855963, 0.16289599927805945]",0
"[0.30043687644224104, 0.30043765997437694, 0.30044874116949827, 0.3004368764422411]",1
"[0.041809190725751864, 0.06619541110644789, 0.10534905362109771, 0.12402705229044926]",0
"[0.3163013282618289, 0.3163020940252925, 0.3163129239248836, 0.31630132826182894]",1
"[0.8902927155365384, 0.8902928384120591, 0.8902945761935178, 0.8902927155365387]",1
"[0.020722510177089842, 0.020723606997887466, 0.03164532455413886, 0.04081076229051004]",0
"[0.8608800378634783, 0.8608801936820992, 0.8608823973652177, 0.8608800378634786]",1
"[0.010720145309738421, 0.010721253333491205, 0.11841624415513266, 0.11976885101687698]",0
"[0.9268737573646098, 0.9268738392682425, 0.9268749975999724, 0.92687375736461]",1
"[0.15907253038566538, 0.010619490549261429, 0.010635162517072198, 0.7955408970047468]",0
"[0.0037309862584886415, 0.11947206875580117, 0.10159845041414876, 0.11945220199871295]",0
"[0.03700761397684606, 0.03700869255782838, 0.11406787406190919, 0.17523203060823173]",0
"[0.018171877535072198, 0.01817297721265654, 0.018188529531860207, 0.16974723440123576]",0
"[0.8627472910428489, 0.862747444770089, 0.8627496188756095, 0.8627472910428491]",1
"[0.7455745139621576, 0.7455747989264987, 0.7455788290681109, 0.7455745139621577]",1
"[0.32639329568106096, 0.32639405014121187, 0.3264047201823765, 0.326393295681061]",1
"[0.2017126247755536, 0.2017135188818766, 0.20172616388540796, 0.20171262477555366]",1
"[0.3416502101979864, 0.34165094756992553, 0.3416613759390508, 0.34165021019798647]",1
"[0.13158486753702744, 0.10851432895204013, 0.021252724831390055, 0.7983680175211392]",0
"[0.10797171503444418, 0.1079727141334587, 0.017217958350880202, 0.7838138430182493]",0
"[0.08248490917021317, 0.08248593681523128, 0.08250047040541907, 0.09033857284255457]",0
